Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product Material,Product Collection Title,Product Collection Handle,Product Type,Product Tags,Product Discountable,Product Profile Name,Product Profile Type,Variant Title,Variant SKU,Variant Barcode,Variant Inventory Quantity,Variant Manage Inventory,Price USD,Option 1 Name,Option 1 Value,Option 2 Name,Option 2 Value,Sales Channel 1 Name
"050 Clear View Fence 2.1Mx3.05 (75X50Mm 3X4Mm) Pc Finish,050 Clear View Fence 2.1Mx3.05 (75X50Mm 3X4Mm) Pc Finish,,050 Clear View Fence 2.1Mx3.05 (75X50Mm 3X4Mm) Pc Finish,published,,,,,,,,,,,,""33017,050,Clear,View,Fence,2.1Mx3.05,(75X50Mm,3X4Mm),Pc,Finish,All,Brands,Security,Fencing,Micmar"",FALSE,,,,33017,,10,TRUE,2112,,,,,"
"105 Zinc Alloy Sliding Glass Door Lock,105 Zinc Alloy Sliding Glass Door Lock,,105 Zinc Alloy Sliding Glass Door Lock,published,,,,,,,,,,,,""3215,105,Zinc,Alloy,Sliding,Glass,Door,Lock,All,Brands,Security,Locks,Padlocks,Micmar"",FALSE,,,,3215,,10,TRUE,0,,,,,"
"12900 Dust Pan W/Brush Fancy Big Queen,12900 Dust Pan W/Brush Fancy Big Queen,,12900 Dust Pan W/Brush Fancy Big Queen,published,,,,,,,,,,,,""12961,Dust,Pan,With,Brush,Fancy,Big,Queen12900,Ab,All,Brands,Tools,Hardware,Equipment,Maintainance,Cleaning,Micmar"",FALSE,,,,12961,,10,TRUE,58,,,,,"
"16307 Ceiling Duster Extendable Handle,16307 Ceiling Duster Extendable Handle,,16307 Ceiling Duster Extendable Handle,published,,,,,,,,,,,,""1836,Ceiling,Duster,Extendable,Handle,16307,Ab,All,Brands,Tools,Hardware,Equipment,Maintainance,Cleaning,Micmar"",FALSE,,,,1836,,10,TRUE,88,,,,,"
"253 Clear View Fence 2.1Mx3.05 (75X25Mmx3X4Mm) Dia Pc Finish,253 Clear View Fence 2.1Mx3.05 (75X25Mmx3X4Mm) Dia Pc Finish,,253 Clear View Fence 2.1Mx3.05 (75X25Mmx3X4Mm) Dia Pc Finish,published,,,,,,,,,,,,""33016,253,Clear,View,Fence,2.1Mx3.05,(75X25Mmx3X4Mm),Dia,Pc,Finish,All,Brands,Security,Fencing,Micmar"",FALSE,,,,33016,,10,TRUE,2112,,,,,"
"3510 Clear View Fence 2.1Mx3.05 75X 12.7Mmx3X4Mm Dia,3510 Clear View Fence 2.1Mx3.05 75X 12.7Mmx3X4Mm Dia,,3510 Clear View Fence 2.1Mx3.05 75X 12.7Mmx3X4Mm Dia,published,,,,,,,,,,,,""33015,3510,Clear,View,Fence,2.1Mx3.05,75X,12.7Mmx3X4Mm,Dia,All,Brands,Security,Fencing,Micmar"",FALSE,,,,33015,,10,TRUE,3763,,,,,"
"3M Face Mask Valve Ffp2 3M 8822,3M Face Mask Valve Ffp2 3M 8822,,3M Face Mask Valve Ffp2 3M 8822,published,,,,,,,,,,,,""28017,3M,Face,Mask,Valve,Ffp2,3M,8822,3M,Safety,Safety,Equipment,Masks,Sheilds,Micmar"",FALSE,,,,28017,,10,TRUE,51.5,,,,,"
"3M Spray Gun Gravity Hvhp Acrf 1.4Mm Sgh827,3M Spray Gun Gravity Hvhp Acrf 1.4Mm Sgh827,,3M Spray Gun Gravity Hvhp Acrf 1.4Mm Sgh827,published,,,,,,,,,,,,""27459,3M,Spray,Gun,Gravity,Hvhp,Acrf,1.4Mm,Sgh827,3M,Tools,Hardware,Hand,Tools,Air,Blow,Grease,Guns,Micmar"",FALSE,,,,27459,,10,TRUE,554,,,,,"
"7 Way Function Nozzle-0009088,7 Way Function Nozzle-0009088,,7 Way Function Nozzle-0009088,published,,,,,,,,,,,,""9088,7,Way,Function,Nozzle0009088,All,Brands,Outdoor,Garden,Watering,Irrigation,Watering,Hoses,Cans,Sprayers,Micmar"",FALSE,,,,9088,,10,TRUE,153,,,,,"
"7480R Multi Adaptor 3Pin 15A 250V 4Way,7480R Multi Adaptor 3Pin 15A 250V 4Way,,7480R Multi Adaptor 3Pin 15A 250V 4Way,published,,,,,,,,,,,,""2187,7480R,Multi,Adaptor,3Pin,15A,250V,4Way,All,Brands,Electrical,Energy,Extension,Leads,Cable,Reels,Multi,Adaptors,Micmar"",FALSE,,,,2187,,10,TRUE,28,,,,,"
"9006P82 Sgl Bowl Cer Sink 82.5X22.5X47Mm,9006P82 Sgl Bowl Cer Sink 82.5X22.5X47Mm,,9006P82 Sgl Bowl Cer Sink 82.5X22.5X47Mm,published,,,,,,,,,,,,""5159,9006P82,Sgl,Bowl,Cer,Sink,82.5X22.5X47Mm,All,Brands,Kitchen,Bathroom,Kitchen,Kitchen,Sinks,Micmar"",FALSE,,,,5159,,10,TRUE,4885,,,,,"
"9019-P82-3 Sgl Bowl Sink (82.5X22.5X47Mm,9019-P82-3 Sgl Bowl Sink (82.5X22.5X47Mm,,9019-P82-3 Sgl Bowl Sink (82.5X22.5X47Mm,published,,,,,,,,,,,,""5161,9019P823,Sgl,Bowl,Sink,(82.5X22.5X47Mm,All,Brands,Kitchen,Bathroom,Kitchen,Kitchen,Sinks,Micmar"",FALSE,,,,5161,,10,TRUE,4885,,,,,"
"9035-P82-3 Sink Sgl Bowl 82.5X22.5X47Mm ,9035-P82-3 Sink Sgl Bowl 82.5X22.5X47Mm ,,9035-P82-3 Sink Sgl Bowl 82.5X22.5X47Mm ,published,,,,,,,,,,,,""5160,Sink,Single,Bowl,Ceramic,82.5X22.5X47,Mm,Color,Code:,9035P823,Ab,All,Brands,Kitchen,Bathroom,Kitchen,Kitchen,Sinks,Micmar"",FALSE,,,,5160,,10,TRUE,5895,,,,,"
"9044-5L Outdoor Light 59 1/2X35X30Cm Wht,9044-5L Outdoor Light 59 1/2X35X30Cm Wht,,9044-5L Outdoor Light 59 1/2X35X30Cm Wht,published,,,,,,,,,,,,""5656,90445L,Outdoor,Light,59,1,2X35X30Cm,Wht,All,Brands,Lighting,Outdoor,Lights,Micmar"",FALSE,,,,5656,,10,TRUE,380,,,,,"
"9044-9 (L ) Outdoor Light 19X13X32 Cm Wh,9044-9 (L ) Outdoor Light 19X13X32 Cm Wh,,9044-9 (L ) Outdoor Light 19X13X32 Cm Wh,published,,,,,,,,,,,,""5658,90449,(L,),Outdoor,Light,19X13X32,Cm,Wh,All,Brands,Lighting,Outdoor,Lights,Micmar"",FALSE,,,,5658,,10,TRUE,380,,,,,"
"916 Sink Bowl Sgl S/S & Sgl Tray Ab,916 Sink Bowl Sgl S/S & Sgl Tray Ab,,916 Sink Bowl Sgl S/S & Sgl Tray Ab,published,,,,,,,,,,,,""1493,916,Sink,Bowl,Sgl,S,S,Sgl,Tray,Ab,All,Brands,Kitchen,Bathroom,Kitchen,Kitchen,Sinks,Micmar"",FALSE,,,,1493,,10,TRUE,2668,,,,,"
"Abe Bituseal Plastic 500Ml 4106042,Abe Bituseal Plastic 500Ml 4106042,,Abe Bituseal Plastic 500Ml 4106042,published,,,,,,,,,,,,""3519,Abe,Bituseal,Plastic,500Ml,4106042,Abe,Tools,Hardware,Power,Tool,Accessories,Micmar"",FALSE,,,,3519,,10,TRUE,133,,,,,"
"Abe Duragrout 25Kg,Abe Duragrout 25Kg,,Abe Duragrout 25Kg,published,,,,,,,,,,,,""3465,Duragrout,25Kg,Abe,Abe,Building,Materials,Chemicals,Concrete,Cement,Micmar"",FALSE,,,,3465,,10,TRUE,317,,,,,"
"Abe Durakol Ghm 2L 65002002,Abe Durakol Ghm 2L 65002002,,Abe Durakol Ghm 2L 65002002,published,,,,,,,,,,,,""3509,Abe,Durakol,Ghm,2L,65002002,Abe,Painting,Decorating,Decorative,Tools,Supplies,Sealants,Micmar"",FALSE,,,,3509,,10,TRUE,52,,,,,"
"Abe Duralatex 5L 67101005,Abe Duralatex 5L 67101005,,Abe Duralatex 5L 67101005,published,,,,,,,,,,,,""3469,Abe,Duralatex,5L,67101005,Abe,Painting,Decorating,Decorative,Tools,Supplies,Glue,Adhesives,Micmar"",FALSE,,,,3469,,10,TRUE,464,,,,,"
"Abe Durarep Zr Primer 1L 19201001,Abe Durarep Zr Primer 1L 19201001,,Abe Durarep Zr Primer 1L 19201001,published,,,,,,,,,,,,""13415,Abe,Durarep,Zr,Primer,1L,19201001,Abe,Painting,Decorating,Paint,Woodcare,Micmar"",FALSE,,,,13415,,10,TRUE,0,,,,,"
"Abe Epidermix 326 500Ml 32601-052,Abe Epidermix 326 500Ml 32601-052,,Abe Epidermix 326 500Ml 32601-052,published,,,,,,,,,,,,""3470,Abe,Epidermix,326,500Ml,32601052,Abe,Painting,Decorating,Decorative,Tools,Supplies,Glue,Adhesives,Micmar"",FALSE,,,,3470,,10,TRUE,0,,,,,"
"Abe Epidermix 345 2Kg 34501002,Abe Epidermix 345 2Kg 34501002,,Abe Epidermix 345 2Kg 34501002,published,,,,,,,,,,,,""3510,Abe,Epidermix,345,2Kg,34501002,Abe,Painting,Decorating,Decorative,Tools,Supplies,Glue,Adhesives,Micmar"",FALSE,,,,3510,,10,TRUE,52,,,,,"
"Abe Epidermix 372 500Ml 37201355,Abe Epidermix 372 500Ml 37201355,,Abe Epidermix 372 500Ml 37201355,published,,,,,,,,,,,,""3472,Abe,Epidermix,372,500Ml,37201355,Abe,Painting,Decorating,Decorative,Tools,Supplies,Glue,Adhesives,Micmar"",FALSE,,,,3472,,10,TRUE,342,,,,,"
"Abe Epidermix 396 500Ml 39601052,Abe Epidermix 396 500Ml 39601052,,Abe Epidermix 396 500Ml 39601052,published,,,,,,,,,,,,""14219,Abe,Epidermix,396,500Ml,39601052,Abe,Painting,Decorating,Decorative,Tools,Supplies,Glue,Adhesives,Micmar"",FALSE,,,,14219,,10,TRUE,0,,,,,"
"Abe Epoxy Adhesive Epidermix 2Pcs 4L 31801059,Abe Epoxy Adhesive Epidermix 2Pcs 4L 31801059,,Abe Epoxy Adhesive Epidermix 2Pcs 4L 31801059,published,,,,,,,,,,,,""14225,Abe,Epoxy,Adhesive,Epidermix,2Pcs,4L,31801059,Abe,Painting,Decorating,Decorative,Tools,Supplies,Glue,Adhesives,Micmar"",FALSE,,,,14225,,10,TRUE,0,,,,,"
"Abe Havanna Beige 5L 33739005 Wd337,Abe Havanna Beige 5L 33739005 Wd337,,Abe Havanna Beige 5L 33739005 Wd337,published,,,,,,,,,,,,""15000,Abe,Havanna,Beige,5L,33739005,Wd337,Abe,Painting,Decorating,Paint,Woodcare,Micmar"",FALSE,,,,15000,,10,TRUE,1136,,,,,"
"Abe Membrane 10Mx200Mm 14803279,Abe Membrane 10Mx200Mm 14803279,,Abe Membrane 10Mx200Mm 14803279,published,,,,,,,,,,,,""9568,Abe,Membrane,10Mx200Mm,14803279,Abe,Painting,Decorating,Decorative,Tools,Supplies,Sealants,Micmar"",FALSE,,,,9568,,10,TRUE,67,,,,,"
"Abe Sahara Beige 5L 33741005 Wd337,Abe Sahara Beige 5L 33741005 Wd337,,Abe Sahara Beige 5L 33741005 Wd337,published,,,,,,,,,,,,""14999,Abe,Sahara,Beige,5L,33741005,Wd337,Abe,Painting,Decorating,Paint,Woodcare,Micmar"",FALSE,,,,14999,,10,TRUE,1300,,,,,"
"Abe Super Laykold Black 20L 201020,Abe Super Laykold Black 20L 201020,,Abe Super Laykold Black 20L 201020,published,,,,,,,,,,,,""3475,Abe,Super,Laykold,Black,20L,201020,Abe,Painting,Decorating,Decorative,Tools,Supplies,Sealants,Micmar"",FALSE,,,,3475,,10,TRUE,1783,,,,,"
"Abe Super Laykold Black 5L,Abe Super Laykold Black 5L,,Abe Super Laykold Black 5L,published,,,,,,,,,,,,""16387,Abe,Super,Laykold,Black,5L,Abe,Painting,Decorating,Decorative,Tools,Supplies,Sealants,Micmar"",FALSE,,,,16387,,10,TRUE,511,,,,,"
"Abe Tough Polyurethane Paint Golden Yellow 5L 3581005,Abe Tough Polyurethane Paint Golden Yellow 5L 3581005,,Abe Tough Polyurethane Paint Golden Yellow 5L 3581005,published,,,,,,,,,,,,""9197,Abe,Tough,Polyurethane,Paint,Golden,Yellow,5L,3581005,Abe,Painting,Decorating,Paint,Woodcare,Micmar"",FALSE,,,,9197,,10,TRUE,342,,,,,"
"Abe Tough Polyurethane Paint Grey 5L 3574005,Abe Tough Polyurethane Paint Grey 5L 3574005,,Abe Tough Polyurethane Paint Grey 5L 3574005,published,,,,,,,,,,,,""21524,Abe,Tough,Polyurethane,Paint,Grey,5L,3574005,Abe,Painting,Decorating,Paint,Woodcare,Micmar"",FALSE,,,,21524,,10,TRUE,522,,,,,"
"Abe Tough Polyurethane Paint Havanna Beige 5L 3576005,Abe Tough Polyurethane Paint Havanna Beige 5L 3576005,,Abe Tough Polyurethane Paint Havanna Beige 5L 3576005,published,,,,,,,,,,,,""21439,Abe,Tough,Polyurethane,Paint,Havanna,Beige,5L,3576005,Abe,Painting,Decorating,Paint,Woodcare,Micmar"",FALSE,,,,21439,,10,TRUE,1941,,,,,"
"Abe Tough Polyurethane Paint Signal Red 5L 3577005,Abe Tough Polyurethane Paint Signal Red 5L 3577005,,Abe Tough Polyurethane Paint Signal Red 5L 3577005,published,,,,,,,,,,,,""13441,Abe,Tough,Polyurethane,Paint,Signal,Red,5L,3577005,Abe,Painting,Decorating,Paint,Woodcare,Micmar"",FALSE,,,,13441,,10,TRUE,2461,,,,,"
"Abe Tough Polyurethane Traffic Green 5L 3575005,Abe Tough Polyurethane Traffic Green 5L 3575005,,Abe Tough Polyurethane Traffic Green 5L 3575005,published,,,,,,,,,,,,""13442,Abe,Tough,Polyurethane,Traffic,Green,5L,3575005,Abe,Painting,Decorating,Paint,Woodcare,Micmar"",FALSE,,,,13442,,10,TRUE,2332,,,,,"
"Abe Wallseal 5L 68105038,Abe Wallseal 5L 68105038,,Abe Wallseal 5L 68105038,published,,,,,,,,,,,,""3478,Abe,Wallseal,5L,68105038,Abe,Painting,Decorating,Decorative,Tools,Supplies,Sealants,Micmar"",FALSE,,,,3478,,10,TRUE,889,,,,,"
"Abso Element Geyser Straight Cp 3Kw + Pocket,Abso Element Geyser Straight Cp 3Kw + Pocket,,Abso Element Geyser Straight Cp 3Kw + Pocket,published,,,,,,,,,,,,""28716,Abso,Element,Geyser,Straight,Cp,3Kw,+,Pocket,Abso,Heating,Cooling,Geysers,Geyser,Accessories,Micmar"",FALSE,,,,28716,,10,TRUE,584,,,,,"
"Abus Padlock With Common Key Engraved With Letter B Long Shackle 65/40 40Mm,Abus Padlock With Common Key Engraved With Letter B Long Shackle 65/40 40Mm,,Abus Padlock With Common Key Engraved With Letter B Long Shackle 65/40 40Mm,published,,,,,,,,,,,,""28030,Abus,Padlock,With,Common,Key,Engraved,With,Letter,B,Long,Shackle,65,40,40Mm,Abus,Security,Locks,Padlocks,Micmar"",FALSE,,,,28030,,10,TRUE,444,,,,,"
"Academy Paint Roller Set Ecopule 225Mm F5540,Academy Paint Roller Set Ecopule 225Mm F5540,,Academy Paint Roller Set Ecopule 225Mm F5540,published,,,,,,,,,,,,""27313,Paint,Roller,Set,Ecopile,225Mm,F5540,Academy,Academy,Painting,Decorating,Decorative,Tools,Supplies,Paint,Rollers,Tools,Micmar"",FALSE,,,,27313,,10,TRUE,49,,,,,"
"Academy Paint Roller Set V4M F5543,Academy Paint Roller Set V4M F5543,,Academy Paint Roller Set V4M F5543,published,,,,,,,,,,,,""27312,Paint,Roller,Set,V4M,F5543,Academy,Academy,Painting,Decorating,Decorative,Tools,Supplies,Paint,Rollers,Tools,Micmar"",FALSE,,,,27312,,10,TRUE,58,,,,,"
"Academy Paint Roller White 4"",""Academy Paint Roller White 4"""""",,""Academy Paint Roller White 4"""""",published,,,,,,,,,,,,""8560,Academy,Paint,Roller,White,4"""",Academy,Painting,Decorating,Decorative,Tools,Supplies,Paint,Rollers,Tools,Micmar"",FALSE,,,,8560,,10,TRUE,0,,,,,"
"Accent Gauze Wire Aluminium 900Mmx30M,Accent Gauze Wire Aluminium 900Mmx30M,,Accent Gauze Wire Aluminium 900Mmx30M,published,,,,,,,,,,,,""5134,Gauze,Wire,Aluminium,900Mmx30M,Accent,Accent,Building,Materials,Fencing,Mesh,Wire,Micmar"",FALSE,,,,5134,,10,TRUE,31,,,,,"
"Accent Gauze Wire Green 900Mmx30M,Accent Gauze Wire Green 900Mmx30M,,Accent Gauze Wire Green 900Mmx30M,published,,,,,,,,,,,,""28758,Accent,Gauze,Wire,Green,900Mmx30M,Accent,Building,Materials,Fencing,Mesh,Wire,Micmar"",FALSE,,,,28758,,10,TRUE,1560,,,,,"
"Accent Packing Tape Buff 48Mmx50M,Accent Packing Tape Buff 48Mmx50M,,Accent Packing Tape Buff 48Mmx50M,published,,,,,,,,,,,,""2269,Packing,Tape,Buff,48Mmx50M,Accent,Accent,Painting,Decorating,Decorative,Tools,Supplies,Tapes,Micmar"",FALSE,,,,2269,,10,TRUE,31,,,,,"
"Accent Packing Tape Clear 48Mmx50M,Accent Packing Tape Clear 48Mmx50M,,Accent Packing Tape Clear 48Mmx50M,published,,,,,,,,,,,,""9537,Packing,Tape,Clear,48Mmx50M,Accent,Accent,Painting,Decorating,Decorative,Tools,Supplies,Tapes,Micmar"",FALSE,,,,9537,,10,TRUE,62,,,,,"
"Accent Paint Brush 100Mm 118626,Accent Paint Brush 100Mm 118626,,Accent Paint Brush 100Mm 118626,published,,,,,,,,,,,,""2264,Paint,Brush,100Mm,118626,Accent,Accent,Painting,Decorating,Decorative,Tools,Supplies,Paint,Brushes,Sprayers,Micmar"",FALSE,,,,2264,,10,TRUE,85,,,,,"
"Accent Paint Brush 125Mm 118627,Accent Paint Brush 125Mm 118627,,Accent Paint Brush 125Mm 118627,published,,,,,,,,,,,,""2267,Paint,Brush,125Mm,118627,Accent,Accent,Painting,Decorating,Decorative,Tools,Supplies,Paint,Brushes,Sprayers,Micmar"",FALSE,,,,2267,,10,TRUE,51,,,,,"
"Accent Paint Brush 150Mm 118628,Accent Paint Brush 150Mm 118628,,Accent Paint Brush 150Mm 118628,published,,,,,,,,,,,,""2265,Paint,Brush,150Mm,118628,Accent,Accent,Painting,Decorating,Decorative,Tools,Supplies,Paint,Brushes,Sprayers,Micmar"",FALSE,,,,2265,,10,TRUE,85,,,,,"
"Accent Paint Brush 25Mm 118621,Accent Paint Brush 25Mm 118621,,Accent Paint Brush 25Mm 118621,published,,,,,,,,,,,,""2261,Paint,Brush,25Mm,118621,Accent,Accent,Painting,Decorating,Decorative,Tools,Supplies,Paint,Brushes,Sprayers,Micmar"",FALSE,,,,2261,,10,TRUE,18,,,,,"
"Accent Paint Brush 38Mm 118622,Accent Paint Brush 38Mm 118622,,Accent Paint Brush 38Mm 118622,published,,,,,,,,,,,,""2262,Paint,Brush,38Mm,118622,Accent,Accent,Painting,Decorating,Decorative,Tools,Supplies,Paint,Brushes,Sprayers,Micmar"",FALSE,,,,2262,,10,TRUE,16,,,,,"
"Accent Paint Brush 50Mm 118623,Accent Paint Brush 50Mm 118623,,Accent Paint Brush 50Mm 118623,published,,,,,,,,,,,,""2266,Paint,Brush,50Mm,118623,Accent,Accent,Painting,Decorating,Decorative,Tools,Supplies,Paint,Brushes,Sprayers,Micmar"",FALSE,,,,2266,,10,TRUE,17,,,,,"
"Accent Paint Brush 75Mm 118625,Accent Paint Brush 75Mm 118625,,Accent Paint Brush 75Mm 118625,published,,,,,,,,,,,,""2263,Paint,Brush,75Mm,118625,Accent,Accent,Painting,Decorating,Decorative,Tools,Supplies,Paint,Brushes,Sprayers,Micmar"",FALSE,,,,2263,,10,TRUE,28,,,,,"
"Accent Paint Roller Set 230Mm,Accent Paint Roller Set 230Mm,,Accent Paint Roller Set 230Mm,published,,,,,,,,,,,,""3021,Paint,Roller,Set,230Mm,Accent,Accent,Painting,Decorating,Decorative,Tools,Supplies,Paint,Rollers,Tools,Micmar"",FALSE,,,,3021,,10,TRUE,27,,,,,"
"Acetylene Gas Hose - Red (8 Mm)-0008394,Acetylene Gas Hose - Red (8 Mm)-0008394,,Acetylene Gas Hose - Red (8 Mm)-0008394,published,,,,,,,,,,,,""8394,Acetylene,Gas,Hose,Red,(8,Mm)0008394,All,Brands,Electrical,Energy,Gas,Pipes,Micmar"",FALSE,,,,8394,,10,TRUE,25,,,,,"
"Acm Table Saw Single Phase 2800Rpm 12"",""Acm Table Saw Single Phase 2800Rpm 12"""""",,""Acm Table Saw Single Phase 2800Rpm 12"""""",published,,,,,,,,,,,,""27010,Table,Saw,Single,Phase,2800Rpm,12"""",Acm,Acm,Tools,Hardware,Power,Tools,Saws,Micmar"",FALSE,,,,27010,,10,TRUE,8008,,,,,"
"Acqua Jacuzzi Tub Single 170X80 A001,Acqua Jacuzzi Tub Single 170X80 A001,,Acqua Jacuzzi Tub Single 170X80 A001,published,,,,,,,,,,,,""26351,Acqua,Jacuzzi,Tub,Single,170X80,A001,Acqua,Kitchen,Bathroom,Bathroom,Jacuzzis,Micmar"",FALSE,,,,26351,,10,TRUE,23770,,,,,"
"Acrylic Fibre Bath Tub White Be-1001  170X70Cm,Acrylic Fibre Bath Tub White Be-1001  170X70Cm,,Acrylic Fibre Bath Tub White Be-1001  170X70Cm,published,,,,,,,,,,,,""33048,Acrylic,Fibre,Bath,Tub,White,Be1001,170X70Cm,All,Brands,Kitchen,Bathroom,Bathroom,Fibre,Bathtubs,Micmar"",FALSE,,,,33048,,10,TRUE,1925,,,,,"
